Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
49c6e895-7095-aa29-439d-8114b6eb0bf1,1973-09-26,,999-88-9933,S99929826,X20385557X,Mrs.,Reda120,Muoi890,Hackett68,PhD,Abshire638,M,white,nonhispanic,F,Baraboo  Wisconsin  US,1017 Schimmel Port Suite 2,Madison,Wisconsin,Dane County,55025,53719,43.099176155107784,-89.43639270047501,564736.81,0.00,48742
46df1bb8-0739-f01c-3e99-d0465e84fe9f,2007-12-02,,999-97-7483,S99950605,,,Dorcas534,Jaqueline846,Pacocha935,,,,white,nonhispanic,F,Madison  Wisconsin  US,612 Grimes Ranch Apt 20,Janesville,Wisconsin,Rock County,55105,53545,42.63898748555476,-89.11522373415652,48587.84,0.00,39957
0f35db89-f33e-a926-cd77-20026beceff8,1959-01-07,,999-75-9139,S99932250,X76598668X,Mrs.,Maribeth658,Kai187,Rath779,,Reichel38,M,white,nonhispanic,F,Madison  Wisconsin  US,1065 Veum Parade Suite 70,Portage,Wisconsin,Columbia County,55021,53901,43.604843918500954,-89.52772963890202,633047.55,305.83,80961
e8a73e83-f69b-57a0-e28d-5e8c345e461a,1999-12-20,,999-40-3911,S99939624,X21977079X,Ms.,Soila394,Dani520,Heathcote539,,,,white,nonhispanic,F,Madison  Wisconsin  US,480 Hartmann Drive,Madison,Wisconsin,Dane County,55025,53726,43.02902402826012,-89.43407134312966,439971.16,0.00,42400
8875d6da-ed23-d646-b7d5-73e584b0bd15,1990-01-14,,999-76-6343,S99950458,X36461684X,Ms.,Cecille691,,Baumbach677,,,S,white,nonhispanic,F,Monroe  Wisconsin  US,256 Feeney Trace,Janesville,Wisconsin,Rock County,55105,53548,42.668388170038845,-88.94547265086348,775659.47,0.00,782810
bd8b7bf4-35a9-8ef4-a59d-9edc719250a0,1962-07-13,,999-71-3721,S99926017,X51677528X,Mr.,Maynard46,Lawerence6,Shanahan202,,,M,white,nonhispanic,M,Madison  Wisconsin  US,813 Schmitt Glen Apt 89,Juneau,Wisconsin,Dodge County,55027,53039,43.382492494125636,-88.71509818618324,937561.49,0.00,106642
c7d8dfad-a6a5-8c64-48b8-a2cd6387600f,2018-11-28,,999-73-6161,,,,Twyla619,Eleanore671,Beier427,,,,white,nonhispanic,F,Madison  Wisconsin  US,341 Friesen Wall,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.88338922092605,-89.53109356189368,8127.08,0.00,116763
ee8a9e52-ad7f-67d8-8e1a-985675647a19,1931-03-28,2013-01-01,999-27-5572,S99973837,X37278727X,Mrs.,Golden321,,Welch179,,Davis923,M,white,nonhispanic,F,Madison  Wisconsin  US,692 Berge Ville Unit 96,Madison,Wisconsin,Dane County,55025,53719,43.02345129923639,-89.3785567108174,1371757.89,0.00,652531
7f79d0cc-903b-6180-1120-02fab9b4536c,1919-12-08,2018-04-27,999-51-4449,S99941742,X20419028X,Mrs.,Chassidy418,Luciana251,Lemke654,PhD,Blick895,M,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,845 Langworth Mall,Dodgeville,Wisconsin,Iowa County,55049,53533,43.00939044243991,-90.1435774941547,617858.55,0.00,146157
c0674684-3829-5dda-9735-3050de027648,1947-05-29,2009-03-28,999-79-3871,S99919465,X64311310X,Mrs.,Anneliese170,,Fritsch593,,Ward668,M,white,nonhispanic,F,Madison  Wisconsin  US,379 Williamson Spur,Juneau,Wisconsin,Dodge County,55027,53039,43.33757400672485,-88.66821475135795,1134755.66,0.00,103404
07192825-3855-7702-1331-67d2c59e91d9,1952-07-28,,999-45-5479,S99953534,X37907655X,Mrs.,Candie120,,Crist667,,Smitham825,M,white,nonhispanic,F,Madison  Wisconsin  US,443 Tromp Course,Baraboo,Wisconsin,Sauk County,,00000,43.21100621682143,-89.8449726106699,753923.82,0.00,153881
0ed61000-7b52-3cd5-8b6c-76babe476d60,1973-04-30,2014-10-19,999-83-6134,S99929619,X32191661X,Mrs.,Collen405,Cara845,Pagac496,,Murazik203,M,white,nonhispanic,F,Madison  Wisconsin  US,592 O'Hara Forge Suite 71,Madison,Wisconsin,Dane County,55025,53703,43.11276945410046,-89.4005245215752,505314.57,0.00,16207
a21efa29-4e4c-a395-20ce-a2877a56ffa9,2010-05-10,,999-41-2626,,,,Rashad361,Anton902,Pfannerstill264,,,,white,nonhispanic,M,Madison  Wisconsin  US,480 McClure Port Unit 36,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.90096614308654,-89.38446134950091,44766.11,240.39,40626
17852ced-93d8-7218-b536-295274471b2a,1962-03-21,,999-35-9802,S99963943,X6039617X,Mr.,Shon148,Chung121,Kozey370,,,W,white,nonhispanic,M,Madison  Wisconsin  US,349 Rath Rest Unit 97,Madison,Wisconsin,Dane County,55025,53703,43.11236697935266,-89.33991600343353,276047.38,83.79,634080
7fb186d8-9db1-2087-20ff-991dbc8453a4,2003-09-18,,999-85-3375,S99932307,X75658438X,Ms.,Rochel591,Victorina579,Miller503,,,,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,567 Ruecker Street Suite 32,Madison,Wisconsin,Dane County,55025,53706,43.09102979702546,-89.37631725389224,174287.94,0.00,851170
c77b3162-d006-af16-5079-8af952eebb56,1978-07-10,,999-21-5231,S99954098,X13050497X,Ms.,Britni406,Kam191,Dibbert990,,,S,asian,nonhispanic,F,Madison  Wisconsin  US,882 Beier Vista,Madison,Wisconsin,Dane County,55025,53706,42.97348013419319,-89.37476814617644,639084.19,2168.80,20195
46cc6971-7ad9-fa23-7c6b-e88930e5601c,2008-08-05,,999-48-5149,S99924505,,,Meggan475,Aurora248,Rogahn59,,,,asian,nonhispanic,F,Madison  Wisconsin  US,312 Glover Manor Unit 94,Madison,Wisconsin,Dane County,55025,53719,43.072775350936865,-89.33396522124195,45010.98,411.56,100298
c32746a5-c04b-fa40-a125-dd914581309b,1996-11-27,,999-65-6192,S99966917,X5287013X,Mr.,Von197,Cole117,Nader710,,,M,white,nonhispanic,M,Baraboo  Wisconsin  US,228 Johns Esplanade,Madison,Wisconsin,Dane County,55025,53703,43.096065111187144,-89.38387374290565,637876.07,0.00,26490
dd614369-80e4-a201-be65-d43c678ad8af,1947-05-29,1999-07-22,999-81-4737,S99947212,X63084307X,Mrs.,Jenae263,Kesha802,Schiller186,,Bogisich202,D,white,nonhispanic,F,Madison  Wisconsin  US,396 Quigley Annex,Juneau,Wisconsin,Dodge County,55027,53039,43.32064077119154,-88.71083709786626,1053910.53,0.00,103404
a430992e-9fbb-5636-a694-f7de1f64c6dd,1941-01-27,,999-70-6850,S99942622,X46167148X,Mrs.,Regenia619,,Langosh790,,Auer97,D,white,nonhispanic,F,Monroe  Wisconsin  US,538 Pollich Parade,Madison,Wisconsin,Dane County,55025,53726,43.07691336565127,-89.38877557056631,1320728.93,28362.76,5948
9ed0223d-984b-bd8b-fa25-12e6a1db74e6,1973-04-30,,999-57-8259,S99973672,X50910499X,Mrs.,Vanessa263,Kristin64,Littel644,,Rowe323,M,white,nonhispanic,F,Portage  Wisconsin  US,413 Hansen Corner Suite 31,Madison,Wisconsin,Dane County,55025,53719,43.06739598761017,-89.52163960824356,499416.75,0.00,16207
fd683d9f-480e-9fc8-e370-29d203b1222a,1980-01-27,,999-45-8932,S99938758,X660951X,Ms.,Shonda871,Wilhemina814,Doyle959,,,S,asian,nonhispanic,F,Fort Atkinson  Wisconsin  US,435 Gleason Boulevard,Madison,Wisconsin,Dane County,55025,53715,43.03295216513778,-89.38817566929828,726051.75,0.00,106432
9347f158-9488-5c59-7dcf-f1c7ae90b9d4,1961-10-23,,999-61-9074,S99948562,X29052923X,Mr.,Henry768,Francis500,Smith67,,,M,other,nonhispanic,M,Madison  Wisconsin  US,834 Funk Flat Unit 52,Baraboo,Wisconsin,Sauk County,,00000,42.88579624482595,-89.39592313104116,935117.67,0.00,54893
fac02cb5-c3e3-8301-8f8a-7d1f8d7f6bdc,1998-09-13,,999-16-6254,S99960194,X75051766X,Ms.,Arline53,Tomiko229,Aufderhar910,,,,white,nonhispanic,F,Madison  Wisconsin  US,347 Sawayn Rapid,Janesville,Wisconsin,Rock County,55105,53546,42.684472235297086,-88.92393194981454,430201.61,28406.65,84615
6e43bafa-f38c-2cdd-8d3b-0158c148b498,1947-06-23,,999-30-1461,S99923576,X34600565X,Mr.,Dana512,Edmundo94,Schroeder447,,,S,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,393 Prosacco Gardens,Madison,Wisconsin,Dane County,55025,53726,43.07970940604994,-89.54171990324578,399970.02,855.71,101411
7a6ee5e9-66f0-81f9-ac41-acdd3bc4e3da,2020-09-13,,999-18-9295,,,,Donetta1,,McGlynn426,,,,white,nonhispanic,F,Rio de Janerio  Rio de Janerio  BR,640 Nienow Extension,Madison,Wisconsin,Dane County,55025,53726,43.023669450300034,-89.4679323764595,8437.85,0.00,189405
f72de7e0-3c55-7428-3a6a-c8490fa9cd57,1975-08-28,,999-25-1674,S99947833,X41151273X,Mrs.,Zola306,Margit604,Pfeffer420,,Hand679,M,white,nonhispanic,F,Madison  Wisconsin  US,525 Wolff Flat Unit 74,Portage,Wisconsin,Columbia County,55021,53901,43.532348150993336,-89.45677158701096,620867.95,1423.78,56429
fa36a1f3-d796-a287-eb9f-fa086704f578,1997-07-26,,999-23-7303,S99971345,X58924323X,Mrs.,Julianna856,Sandy901,Auer97,,Wuckert783,M,white,nonhispanic,F,Madison  Wisconsin  US,763 Schaden Manor,Baraboo,Wisconsin,Sauk County,,00000,42.88532465565639,-89.39815034791758,425567.52,3734.52,93791
71ce1053-9aa1-6c8c-6173-14d28e4536c9,2011-04-22,,999-97-6901,,,,Joanna347,Melodie819,Auer97,,,,white,nonhispanic,F,Juneau  Wisconsin  US,479 Schulist Trail,Janesville,Wisconsin,Rock County,55105,53548,42.70486785228683,-89.13089707757108,159960.03,98803.46,21905
685a8973-9151-c423-d6d3-61569ba70a05,2011-03-27,,999-47-5157,,,,Aron520,Milan77,Grant908,,,,white,nonhispanic,M,Madison  Wisconsin  US,389 Stamm Center,Dodgeville,Wisconsin,Iowa County,55049,53533,43.027407437499186,-90.17301192673925,43609.13,424.37,135650
ce427974-06ee-3148-6be9-85e22a575954,1955-12-22,,999-34-1367,S99989885,X70228647X,Mr.,Moses679,,Yost751,,,M,hawaiian,nonhispanic,M,Madison  Wisconsin  US,753 Windler Divide Unit 64,Madison,Wisconsin,Dane County,55025,53706,43.043221374791386,-89.39215174427056,837935.03,0.00,3116
ae7c3e57-371a-a53d-ccab-4d46021ea236,1947-05-29,1999-08-21,999-21-7175,S99933951,X17465348X,Mrs.,Dean966,Mark765,Murphy561,,Dickinson688,D,white,nonhispanic,F,Madison  Wisconsin  US,117 Kautzer View Suite 73,Juneau,Wisconsin,Dodge County,55027,53039,43.344432158656666,-88.73585825578543,728297.62,0.00,103404
1c334d2d-8e39-f3ef-59a0-fdc473bd4895,1998-07-17,,999-78-6859,S99920481,X26628054X,Ms.,Gwenda518,Eartha927,Bechtelar572,,,,white,nonhispanic,F,Madison  Wisconsin  US,697 Blanda Avenue,Madison,Wisconsin,Dane County,55025,53711,43.04602472488966,-89.55159854315902,249308.64,651.04,57435
d8947ade-235d-77db-c2b8-1c69feab0f13,2009-06-07,,999-30-1510,S99980505,,,Kent912,,Walsh511,,,,white,nonhispanic,M,Madison  Wisconsin  US,1074 Daugherty Stravenue,Madison,Wisconsin,Dane County,55025,53719,42.97187655017984,-89.39676954292054,465689.19,47538.06,172564
95aece0d-9734-2fd3-80f3-388611bb81db,1931-03-28,2022-09-12,999-65-8932,S99997168,X12193224X,Ms.,Jerrica452,Earleen680,Botsford977,,,S,white,nonhispanic,F,Janesville  Wisconsin  US,558 Hudson Viaduct Suite 64,Madison,Wisconsin,Dane County,55025,53703,43.05306079737881,-89.3955199065348,1654814.80,0.00,652531
16470c87-8d1c-2071-5845-553c9b06b20f,2017-02-18,,999-19-9990,,,,Diana207,Bessie423,Moen819,,,,white,nonhispanic,F,Juneau  Wisconsin  US,503 Kovacek Branch,Janesville,Wisconsin,Rock County,55105,53546,42.68982792796224,-88.96358574417172,34308.94,0.00,96361
ec48f914-0736-af7c-756c-9a2699534bc0,1973-07-19,,999-85-6649,S99939337,X46585362X,Mr.,Houston994,,O'Hara248,,,M,asian,nonhispanic,M,Madison  Wisconsin  US,404 Marvin Gateway,Madison,Wisconsin,Dane County,55025,53711,43.025593278005914,-89.44608752141222,120887.53,717.10,971897
b7f0071b-8c49-ce6f-81f5-52299cdcbc71,1963-02-17,,999-40-5829,S99960836,X66687924X,Mrs.,Mendy939,Agnus790,Prohaska837,,Donnelly343,W,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,1057 Blanda Way Suite 42,Janesville,Wisconsin,Rock County,55105,53548,42.6226246271254,-88.99113106489871,547922.95,1131.64,64074
ea41beb8-9d97-672e-8b56-e01634fcbc34,1971-02-11,,999-34-3958,S99974197,X47074131X,Mr.,Harry448,Julio255,Steuber698,,,M,white,nonhispanic,M,Madison  Wisconsin  US,849 Vandervort Drive Suite 95,Portage,Wisconsin,Columbia County,55021,53901,43.54304870212235,-89.46747926116713,187392.90,0.00,38150
98f69087-7086-48ab-75c6-49daffc3259f,1947-05-29,1978-01-08,999-41-5427,S99967025,X63270037X,Mrs.,Elise948,,Borer986,,Smith67,M,white,nonhispanic,F,Madison  Wisconsin  US,993 Bradtke Gardens,Juneau,Wisconsin,Dodge County,55027,53039,43.37099503939737,-88.71485244146548,558532.87,0.00,103404
890b1261-fd27-765e-a282-92b7ed367c2a,1953-02-10,,999-25-6720,S99978015,X37497401X,Mr.,Milo271,Errol226,Spencer878,,,W,white,nonhispanic,M,Dodgeville  Wisconsin  US,977 Casper Village Unit 49,Baraboo,Wisconsin,Sauk County,,00000,43.163901819649745,-90.0818558017617,178266.87,852.96,85589
fee2a398-d793-8610-2a98-65b5afba4d01,1986-12-29,,999-95-2728,S99997066,X74082970X,Mrs.,Lennie123,Marylynn944,Bergnaum523,,Gerhold939,M,white,nonhispanic,F,Madison  Wisconsin  US,543 Pouros Key Unit 5,Madison,Wisconsin,Dane County,55025,53706,43.11312303614704,-89.38304470196468,775586.09,0.00,21985
572076a9-a1da-b683-1834-c1a2f7cdc919,1965-10-17,,999-78-6910,S99941020,X13441030X,Mr.,Augustine565,Ramon749,Luettgen772,,,S,white,nonhispanic,M,Madison  Wisconsin  US,890 Walsh Parade Unit 66,Janesville,Wisconsin,Rock County,55105,53546,42.64918605043437,-89.14373917187254,321559.89,0.00,118341
abbc1d15-c6fd-684f-df7d-fd238218f02a,1946-09-14,,999-65-9656,S99973359,X32349116X,Mr.,Scottie437,Royal919,Smitham825,,,W,white,nonhispanic,M,Madison  Wisconsin  US,324 Gutkowski Trailer,Monroe,Wisconsin,Green County,55045,53566,42.62916949901558,-89.67095600758203,407863.08,0.00,127129
a98b1eaf-744b-0694-80e0-78a7d4ce4947,1999-01-11,,999-49-4897,S99940567,X47051302X,Mr.,Kenny207,,Dickens475,,,,white,nonhispanic,M,Madison  Wisconsin  US,559 Tillman Camp,Madison,Wisconsin,Dane County,55025,53715,43.12919039712433,-89.375628872762,59195.37,0.00,197528
624fe8e6-ed09-216b-076a-fe7c7dec03e2,2014-03-14,,999-13-6605,,,,Lino542,Malcolm243,Hermann103,,,,white,nonhispanic,M,Madison  Wisconsin  US,766 Gerlach Forge,Juneau,Wisconsin,Dodge County,55027,53039,43.40695870636957,-88.7265315281678,29245.16,563.55,92458
99223774-e797-44cd-64da-8dc6c84e91ae,1978-07-26,,999-49-3645,S99920216,X6154689X,Mrs.,Loralee922,,Emard19,,Metz686,M,white,nonhispanic,F,Baraboo  Wisconsin  US,863 Rippin Boulevard Apt 51,Madison,Wisconsin,Dane County,55025,53715,43.01002958499298,-89.5013845827093,514233.62,0.00,168384
47b8b9da-8cb0-79b3-d467-cae93bfd1811,1970-12-26,,999-12-6860,S99969398,X7276646X,Mr.,Bryan958,Silas208,Gutkowski940,,,S,white,nonhispanic,M,Janesville  Wisconsin  US,749 McCullough Spur Suite 40,Baraboo,Wisconsin,Sauk County,,00000,43.04255408244943,-89.20611253662416,222890.22,0.00,110705
35b957c0-5473-01cb-065d-9283cf0ffb05,1962-05-22,,999-33-8877,S99989475,X8805103X,Mr.,Roberto515,,Archuleta517,,,M,white,hispanic,M,Panama City  Panama  PA,603 Zemlak Brook Suite 7,Madison,Wisconsin,Dane County,55025,53711,43.09270493460452,-89.37822652645566,197029.59,944.40,1640
755a1308-b73c-eb1d-e6e6-59eb290d4620,1989-04-04,,999-12-2738,S99955942,X60148589X,Mrs.,Catherin804,,Strosin214,,O'Keefe54,M,white,nonhispanic,F,Madison  Wisconsin  US,813 Corkery Meadow Apt 47,Janesville,Wisconsin,Rock County,55105,53545,42.70161646773746,-89.07988187141827,1321370.59,797.95,196671
7324e3b7-59ab-b6a1-f993-cebcd17baccf,2025-05-26,,999-20-5026,,,,Francis500,Keith571,Batz141,,,,white,nonhispanic,M,Madison  Wisconsin  US,405 Crist Mission,Madison,Wisconsin,Dane County,55025,53711,43.08504373540941,-89.5538790824289,0.00,2392.72,11558
4d631610-0f37-ddd2-e700-1d39b5e9af2c,2017-07-18,,999-22-4781,,,,Lonny638,Tory770,Bahringer146,,,,white,nonhispanic,M,Madison  Wisconsin  US,608 Donnelly Frontage road,Madison,Wisconsin,Dane County,55025,53703,43.091225426568236,-89.50681601223397,21169.49,87.10,43754
b6b58758-e995-5160-9ec1-70480e50efc1,1989-04-30,,999-32-7590,S99997908,X28827694X,Mr.,Gilbert263,Gil594,Wiza601,,,S,white,nonhispanic,M,Madison  Wisconsin  US,721 Jast Manor Apt 83,Madison,Wisconsin,Dane County,55025,53726,42.96764192946,-89.4158604024908,80166.89,0.00,52973
662b8b6d-6be6-168b-fba0-d735d8321705,2000-03-15,,999-77-4991,S99967843,X18603044X,Ms.,Flossie205,Raguel228,Hilpert278,,,,white,nonhispanic,F,Janesville  Wisconsin  US,815 Weimann Mill,Madison,Wisconsin,Dane County,55025,53711,43.11935287439565,-89.41856935257549,277305.16,423.39,68875
6f54be94-bc66-c9fd-162b-4d1d4315947a,1987-09-04,,999-64-6790,S99999752,X49166180X,Mr.,Myles862,,McKenzie376,PhD,,M,white,nonhispanic,M,Madison  Wisconsin  US,948 Hagenes Ferry,Janesville,Wisconsin,Rock County,55105,53545,42.70124208154209,-89.15666853575155,154702.37,0.00,464559
b4f6082e-1e5f-4386-6ead-d0d4738d167c,1953-12-27,2014-05-11,999-80-4443,S99967959,X14724185X,Mr.,Mitch821,Hugh686,Kuhic920,,,M,white,nonhispanic,M,Madison  Wisconsin  US,166 Daugherty Quay Unit 2,Janesville,Wisconsin,Rock County,55105,53548,42.676879001193626,-88.93241951974969,323889.78,0.00,91483
2103ea1e-4edd-c17a-6fdc-5308658fa815,1953-12-27,1956-03-05,999-63-8013,,,,Jamison785,Francis500,Marvin195,,,,white,nonhispanic,M,Juneau  Wisconsin  US,394 Farrell Walk,Janesville,Wisconsin,Rock County,55105,53548,42.6544480779333,-89.12623957782598,38075.37,0.00,91483
0a5eba80-e061-11c8-a4fd-09368dea205d,1995-11-26,,999-12-6190,S99990831,X2184364X,Ms.,Elyse324,,Berge125,,,S,black,nonhispanic,F,Janesville  Wisconsin  US,475 Rath Passage,Madison,Wisconsin,Dane County,55025,53706,43.09005372602107,-89.46047950931896,199787.71,0.00,161453
e679ea43-9f7c-ba9f-7714-2db3f2e8a6f9,1931-03-28,,999-88-3264,S99994201,X77293670X,Ms.,Akilah516,An125,Powlowski563,,,S,white,nonhispanic,F,Madison  Wisconsin  US,511 Sauer Vista Apt 73,Madison,Wisconsin,Dane County,55025,53703,43.04010889042771,-89.41382476270746,1041648.19,452.08,652531
3dad94a2-f42f-2fdb-6daa-6ac6fb69bd10,1987-01-23,,999-74-8605,S99914609,X13156078X,Mrs.,Melba931,Johnna810,Hirthe744,JD,Hettinger594,M,white,nonhispanic,F,Baraboo  Wisconsin  US,153 Christiansen Route Apt 59,Madison,Wisconsin,Dane County,55025,53726,43.09983361508499,-89.37445386839767,237314.63,43.87,52391
75ac04ee-83e7-e9d3-ec7d-ca5aed1a575b,2002-07-03,,999-66-5553,S99955045,X79025606X,Mr.,Arlen68,Darrin898,Lueilwitz711,,,,white,nonhispanic,M,Juneau  Wisconsin  US,1063 Oberbrunner Branch Suite 52,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.274172015276775,-88.47628296986153,103930.21,0.00,42522
ea8b0bf4-9488-ac2f-b7e7-c71d12d6f1da,1947-05-29,,999-80-6370,S99958179,X32022336X,Mrs.,Lucila204,George991,Moore224,,Gleason633,M,white,nonhispanic,F,Janesville  Wisconsin  US,203 Koelpin Landing Unit 57,Juneau,Wisconsin,Dodge County,55027,53039,43.35195997887637,-88.72293211163829,1063309.60,0.00,103404
444fb566-d1d0-900b-9a91-8ae7b46ecaf8,1978-11-29,,999-77-4062,S99983042,X15078999X,Ms.,Marylouise236,Kasandra729,Aufderhar910,,,S,white,nonhispanic,F,Madison  Wisconsin  US,437 Leuschke Terrace,Dodgeville,Wisconsin,Iowa County,55049,53533,42.955714018655016,-90.18666208274256,516230.00,0.00,18312
067e31c6-225c-313f-3ed3-0322c663a09e,1962-10-23,,999-73-7470,S99920194,X70863088X,Mr.,Lino542,Cyril535,Okuneva707,,,M,white,nonhispanic,M,Madison  Wisconsin  US,1018 Kuphal Parade Apt 64,Madison,Wisconsin,Dane County,55025,53706,43.0079340785807,-89.5217777355482,227310.76,0.00,104963
47b523f6-8f8e-ef87-77ae-b4598cb720e4,2018-02-04,,999-94-6663,,,,Alva958,Clemencia569,Nitzsche158,,,,asian,nonhispanic,F,Juneau  Wisconsin  US,917 Kub Avenue,Baraboo,Wisconsin,Sauk County,,00000,43.41218463490945,-89.92406480688754,18949.02,0.00,148991
2f0f4ba6-e221-dcde-a1d9-36256244ec04,1970-09-29,,999-27-5508,S99916390,X15401455X,Mr.,Marion502,,Upton904,,,M,white,nonhispanic,M,Monroe  Wisconsin  US,718 Dickens Annex Suite 97,Monroe,Wisconsin,Green County,55045,53566,42.615524215894766,-89.65114266944738,138953.18,0.00,152578
95c07ea1-de5c-cbc8-9caa-c456f0d4e4c9,1988-06-02,,999-79-2943,S99980872,X24885499X,Mrs.,Jeanene972,Cherryl901,Baumbach677,,Gislason620,M,hawaiian,nonhispanic,F,Janesville  Wisconsin  US,242 Lesch Quay Apt 80,Madison,Wisconsin,Dane County,55025,53706,42.982096545225005,-89.40434659686913,505542.09,386.83,51175
4216be5b-0c7a-cb0f-c0e9-b459748f3af1,1953-12-27,,999-70-4610,S99966990,X67114744X,Mr.,Wyatt967,Stan246,Lebsack687,,,S,white,nonhispanic,M,Dodgeville  Wisconsin  US,374 Baumbach Knoll,Janesville,Wisconsin,Rock County,55105,53548,42.730635971827944,-89.11769115857199,265515.99,0.00,91483
3d1ee1b7-769c-c279-9622-387481792909,1990-01-20,,999-24-1052,S99975193,X2392371X,Ms.,Lola232,,Crooks415,,,S,white,nonhispanic,F,Baraboo  Wisconsin  US,449 Feeney Promenade Unit 66,Madison,Wisconsin,Dane County,55025,53719,43.08560525257358,-89.43818735396357,645681.69,290.19,549990
164f8a1c-ab92-23ae-12ca-be25eff7f27d,1997-12-28,,999-97-7619,S99935303,X22267649X,Ms.,Eleonore965,Analisa263,Kling921,,,,white,nonhispanic,F,Madison  Wisconsin  US,412 Reichel Burg,Madison,Wisconsin,Dane County,55025,53715,43.098084715038034,-89.38069513505936,381714.51,0.00,26494
636cf310-2002-9243-972c-ab0a72c28dfc,1975-03-29,,999-11-3798,S99951057,X23074040X,Mr.,Freeman822,Herb645,Shields502,,,M,white,nonhispanic,M,Janesville  Wisconsin  US,225 Hegmann Branch Unit 13,Janesville,Wisconsin,Rock County,55105,53548,42.68620101141341,-88.9536944959764,122398.34,47264.66,121520
7dcbc15b-1033-4ab2-8ab2-be332dad77f0,1962-09-23,,999-69-4371,S99977269,X30662927X,Mr.,Rolf983,Truman805,Kirlin939,,,M,black,nonhispanic,M,Juneau  Wisconsin  US,548 Bednar Wall Suite 6,Madison,Wisconsin,Dane County,55025,53711,43.05241810690993,-89.52448712804262,256048.06,0.00,70355
898296f0-e53d-c636-fdb7-8ed069a0e31b,1984-01-28,,999-46-9379,S99982417,X27528190X,Mr.,Jerrold404,Ali918,Walker122,,,D,white,nonhispanic,M,Madison  Wisconsin  US,136 O'Conner Park Apt 0,Madison,Wisconsin,Dane County,55025,53719,43.092335750979764,-89.40197635286829,123557.45,0.00,145235
96e2eb20-dd80-65d5-b39b-5a19a25a6ced,1972-05-01,,999-22-2376,S99946062,X39216560X,Mr.,Alfred550,Leon728,Walker122,,,S,white,nonhispanic,M,Fort Atkinson  Wisconsin  US,658 Kuhlman Flat Suite 43,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.89717548684231,-89.90837436613718,608682.88,7271.58,86198
8aa013cf-8187-8f2b-d64a-2b5867416a4a,1973-06-20,,999-88-3913,S99983665,X9956571X,Mrs.,Xenia801,Juli424,Tromp100,,Wuckert783,M,white,nonhispanic,F,Madison  Wisconsin  US,617 Mueller Viaduct Suite 73,Janesville,Wisconsin,Rock County,55105,53546,42.61704628717619,-88.92359742321672,792470.95,0.00,102254
cc7b3764-7b1e-e864-0fb7-1aa373d60296,2025-07-25,,999-63-4481,,,,Alonso270,Jospeh459,Brakus656,,,,asian,nonhispanic,M,Daegu  Daegu  KR,275 Fay Station,Madison,Wisconsin,Dane County,55025,53706,43.05788251869239,-89.40432337625964,0.00,1994.69,16696
09979fc6-57d1-1675-258e-47748170e711,1990-10-01,,999-46-5743,S99954606,X44179080X,Mr.,Rudy520,Devin82,Treutel973,,,M,white,nonhispanic,M,Juneau  Wisconsin  US,655 Zboncak Mission Suite 83,Madison,Wisconsin,Dane County,55025,53719,43.04920021807729,-89.42377332309674,598823.79,0.00,53199
